"Yr","Region","Wmax","nao","soi","sst","sstmda","sun","split"
1981,"Basin",50,-0.76,0.07,0.00426699999999987,0.192,167.3,1
1981,"Basin",75.137277614173,-0.76,0.07,0.00426699999999987,0.192,167.3,1
1981,"Basin",60.52495294384,-0.76,0.07,0.00426699999999987,0.192,167.3,1
1981,"Florida",42.9498409712576,-0.76,0.07,0.00426699999999987,0.192,167.3,1
1981,"Basin",80.5981196815217,-0.76,0.07,0.00426699999999987,0.192,167.3,1
1981,"Basin",50.8014684195935,-0.76,0.07,0.00426699999999987,0.192,167.3,1
1981,"Basin",70.446198774311,-0.76,0.07,0.00426699999999987,0.192,167.3,1
1981,"US",43.4222440408007,-0.76,0.07,0.00426699999999987,0.192,167.3,1
1981,"East",43.4222440408007,-0.76,0.07,0.00426699999999987,0.192,167.3,1
1981,"East",60,-0.76,0.07,0.00426699999999987,0.192,167.3,1
1981,"Basin",60.5039068892162,-0.76,0.07,0.00426699999999987,0.192,167.3,1
1982,"Florida",25,-0.38,-2.32666666666667,-0.204066333333333,0.00433333333333333,118.8,1
1982,"East",61.769190739111,-0.38,-2.32666666666667,-0.204066333333333,0.00433333333333333,118.8,1
1982,"US",61.769190739111,-0.38,-2.32666666666667,-0.204066333333333,0.00433333333333333,118.8,1
1982,"Basin",115.315785585159,-0.38,-2.32666666666667,-0.204066333333333,0.00433333333333333,118.8,1
1982,"US",25,-0.38,-2.32666666666667,-0.204066333333333,0.00433333333333333,118.8,1
1982,"Basin",75.7053859152053,-0.38,-2.32666666666667,-0.204066333333333,0.00433333333333333,118.8,1
1982,"Basin",61.8752636922736,-0.38,-2.32666666666667,-0.204066333333333,0.00433333333333333,118.8,1
1982,"Florida",61.3611958713914,-0.38,-2.32666666666667,-0.204066333333333,0.00433333333333333,118.8,1
1982,"US",55.2654893000766,-0.38,-2.32666666666667,-0.204066333333333,0.00433333333333333,118.8,1
1982,"Gulf",55.2654893000766,-0.38,-2.32666666666667,-0.204066333333333,0.00433333333333333,118.8,1
1982,"Basin",60.0578296779954,-0.38,-2.32666666666667,-0.204066333333333,0.00433333333333333,118.8,1
1982,"Basin",55.2654893000766,-0.38,-2.32666666666667,-0.204066333333333,0.00433333333333333,118.8,1
1982,"Basin",63.0678817634993,-0.38,-2.32666666666667,-0.204066333333333,0.00433333333333333,118.8,1
1983,"US",53.2961286661338,-0.0150000000000000,0.293333333333333,-0.0683996666666668,0.123,50.3,1
1983,"US",38.4946089830552,-0.0150000000000000,0.293333333333333,-0.0683996666666668,0.123,50.3,1
1983,"Basin",66.1204389188596,-0.0150000000000000,0.293333333333333,-0.0683996666666668,0.123,50.3,1
1983,"Florida",38.4946089830552,-0.0150000000000000,0.293333333333333,-0.0683996666666668,0.123,50.3,1
1983,"US",100.119555392419,-0.0150000000000000,0.293333333333333,-0.0683996666666668,0.123,50.3,1
1983,"Basin",71.8339143576619,-0.0150000000000000,0.293333333333333,-0.0683996666666668,0.123,50.3,1
1983,"Basin",56.3599392691108,-0.0150000000000000,0.293333333333333,-0.0683996666666668,0.123,50.3,1
1983,"Basin",100.119555392419,-0.0150000000000000,0.293333333333333,-0.0683996666666668,0.123,50.3,1
1983,"East",53.2961286661338,-0.0150000000000000,0.293333333333333,-0.0683996666666668,0.123,50.3,1
1983,"Gulf",100.119555392419,-0.0150000000000000,0.293333333333333,-0.0683996666666668,0.123,50.3,1
1984,"US",116.114961549077,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"Florida",64.1581333018789,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"Basin",50.683008938959,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"US",51.021557197407,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"Florida",51.021557197407,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"Basin",71.065072651325,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"East",48.4849848263941,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"Basin",46.1038191215902,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"Basin",35.5959991066532,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"Basin",55.5784640407997,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"Basin",46.6183938835872,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"Basin",50.8289313416111,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"Basin",56.0789114434948,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"Basin",90.5902839062876,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"Basin",80.5367448713737,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"Basin",116.114961549077,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"Basin",65.6884646525867,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"Basin",51.021557197407,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1984,"East",116.114961549077,-1.005,-0.113333333333333,-0.132733000000001,0.0506666666666667,15.7,1
1985,"Basin",55.4068613732823,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
1985,"US",66.1404110609804,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
1985,"US",25.1443484234423,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
1985,"Basin",80,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
1985,"Basin",111.028569286744,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
1985,"Basin",66.1404110609804,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
1985,"Basin",76.6771363526927,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
1985,"Basin",60.4136264534558,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
1985,"Basin",75.3546073062927,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
1985,"Basin",125.212193363024,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
1985,"Basin",50.511079298333,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
1985,"Gulf",79.6163106853705,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
1985,"Basin",105.752113008125,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
1985,"Gulf",75.3546073062927,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
1985,"Basin",60,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
1985,"East",60.5522427875804,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
1985,"East",25.171522637764,-1.605,-0.0333333333333333,-0.127732999999999,0.0523333333333333,3.9,1
